,Review,mua_sam
52,"Bà Nà bây giờ di lại khác hồi xưa nhiều, hồi xưa núi rừng hoang sơ, bây giờ cải tạo nhiều quá nên tự nhiên nó mất hết, hồi xưa thiên nhiên nó thật là đẹp, bây giờ đi đâu cũng quanh quanh toàn bức tường, thiết kế dù sao cũng đẹp nhưng không bằng cảnh quan hồi xưa, trò chơi thì ít, không có đường đi xe hơi lên thấy bất tiện vô cùng, ở đây thua xa vinperland ở Nha Trang, bữa nay được cái vào chơi trò chơi miễn phí, mình không thích đi mấy ngày lễ và ngày giảm giá, chen lấn xô đẩy mệt thêm.",4
53,"Bà Nà càng ngày càng nâng cấp cải tiến đẹp hơn, đi mỗi năm mỗi khác, mỗi năm mỗi sự ngạc nhiên mới hihi, nói chung là đáng đồng tiền bác gạo, không gian thì lung linh hệt như đang du lịch taiị nước Pháp.
Ai lên đây có gặp bạn  vượn thì cho bạn viên kẹo hay cái gì không là bạn móc túi ghê lắm nhé )) Bạn hay chơi gần nóc nhà Fantasy Park ấy, nhìn vậy chứ cũng thân thiện gớm :3",4
54,"Đi Đà nẵng phải lên Bà Nà, lên Bà Nà phải vô Fantasy Park. Ở đây tha hồ mà xõa xì trét, có điều ở đây có ít trò free, muốn chơi phải mua vé, sao không bán vé vô ngay từ đầu 1 lần chơi được hết tất cả các trò, vậy thì ok hơn. Nhưng dù sao đây cũng khá tuyệt",4
55,"Đến Bà Nà được bốn lần và lần nào cũng tràn ngập cảm xúc vì Bà Nà luôn luôn đổi mới, mỗi lần đến lại thêm nhiều khu mới, nhiều trò chơi cảm giác mạnh, trò nào cũng vui và có sức hấp dẫn của nó. Đặc biệt thích nhất trò trượt máng quang vườn hoa. Đáng tiếc là đi 4 lần thì chưa lân nào ở lai qua đêm trên đỉnh Bà Nà để cảm nhận được cảm giác ""lạnh như Sa Pa"".",4
56,"Bà nà nằm cách trung tâm đà nẵng tầm 40 cây số,đây đúng là 1 địa điểm vui chơi lý tưởng dành cho mọi đối tượng với nhiều công trình xây dựng sang trọng và kì công. Đặc biệt là khu vui chơi Fantasy, (để lên được khu này thì phải đi cáp treo lên),khu vui chơi này khá rộng với vô số trò chơi như leo núi, nhà ma, nhà gương, đua xe đụng, tàu lửa..mình thích nhất là trò tháp quay mạo hiểm cảm giác vừa sợ nhưng vừa vui, ngoài ra còn có nhiều tượng sáp làm như người thật và nhiều góc để chụp ảnh. Bà nà còn có rạp chiếu phim 4d, 5d tiếc là không đủ thời gian nên mình chưa được xem hy vọng lần sau lên đây lại sẽ trải nghiệm.Về nhân viên ở đây phục vụ nhiệt tình thân thiện.",4
57,"Phải nói là chơi cực kỳ đã, trò chơi phong phú và đa dạng, có miễn phí một số trò, tuy có tượng sáp thì vé hơi mắc",4
58,"Mạo hiểm lắm
Khuyên các bạn say tàu xe như mình đưng ham hố chơi
Mình chơi xong nôn tè le
Bây h nhớ lại vẫn còn hãi :(",4
59,"Đến đây một lần quả thật là rất tuyệt . Không gian rộng lớn nhiều điểm chụp hình đẹp rất hay cho cái cặp đôi đến chụp hình cưới. Nhưng không nên tiếc tiền mà đến vào các dịp ngày nghỉ , ngày lễ hay giảm giá vì sẽ rất độg khác . Dù không gian rộng nhưng các ngày nghỉ , lễ thường rất đông.",2
60,"Mọi thứ tuyệt vời chỉ tiếc mình đến đây vào ngày trời mưa dầm dề, không đi được vườn hoa,hầm rượu, không ngắm được công viên ,nhưng chơi được trò chơi, vui cực kỳ, sợ nhất là ghost house.. mấy anh nhân viên chơi chụp chân, rờ sau gáy.. mình hét um sùm 😝😝 ..hẹn dịp khác quay lại Đà nẵng sẽ đi thêm lần nữa..nên đến vào mùa hè",3
61,Lần đầu tiên được thấy sáp người y như thật. .có nhiều tượng sáp làm vẫn chưa giống lắm,4
62,"Rất tuyệt, thú vị. .như đang đi lên mây. Nhìn ngắm cảnh rất đẹp. Đường lên tiên cảnh chăng?",4
63,"Mình lên Bà Nà Hills cùng gia đình đứa bạn, người nào có hộ khẩu ĐN thì được giảm giá cáp treo. Từ trên cáp treo nhìn xuống phong cảnh rất đẹp, cây xanh bạt ngàn xen lẫn thác nước. Giá vé bao gồm tham quan vườn hoa, làng Pháp, chơi trò chơi này nọ luôn rồi (trừ mấy trò như gắp thú hay tham quan bảo tàng sáp thì phải mua trả tiền riêng). Trò đi xe trượt thả dốc được yêu thích kinh khủng, xếp hàng gần 20 phút mới đến lượt. Trong khu trò chơi cũng có nhiều trò khá vui, phù hợp với gia đình như xem phim 4D, 5D... Lên cao khí hậu mát mẻ nên chơi nhiều ko thấy mệt. Nói chung nếu đi đông và có ý định ở chơi cả ngày thì đến đây là hợp lý rồi.",4
64,"Mình chỉ đi Bà Nà khi nào có người thân ở xa về thôi. Cơ mà mỗi lần đi Bà Nà lại có những cảm nhận khác biệt, không hề giống nhau. Lần gần đây nhất mình đi là vào dịp lễ 30/4 - 1/5, hôm đó mình có đi theo tour của Bà Nà (địa chỉ ở đường Nguyễn Chí Thanh). Giá cho người dân Đà Nẵng - Quảng Nam là 700k, còn người ở xa tới là 850k (Giá đã bao gồm tiền ăn trưa buffet, tham quan hầm rượu, vườn hoa, chùa cũng như là có hướng dẫn viên du lịch). 
Bà Nà bây giờ đã có khu vui chơi hoàn toàn miễn phí rồi (lúc trước chỉ có trò chơi mạo hiểm thì mới miễn phí thôi). Vào chơi trò chơi nào cũng được cả, chơi nhiều lần cũng không ai cấm nên mình thích lắm. Bên ngoài còn có cả trò trượt xuống cảm giác mạnh, miễn phí nhé. 
Thời tiết ở Bà Nà dễ chịu, mát mẻ rất thích hợp cho những ngày tránh nắng nóng ở Đà Nẵng vào mùa hè.",4
65,"Bà nà là địa điểm du lịch rất lý tưởng. Không gian mát mẻ như lạc bước tới châu âu ý, kiến trúc tuyệt đẹp. Các bạn nên khởi hành đi bà nà sớm nhé khoảng 8h là ok nhất và về trước 3h30 chiều nhé ( vào những ngày mưa nhé). Vì cáp treo hoạt động theo cơ chế tự động nếu có sét nó sẽ ngừng hoạt động lúc đó chúng ta sẽ bị treo lơ lửng giữa không trung. Khu trò chơi thì duyệt nhé miễn phí nhìu lắm nhưng chơi cũng hơi bị chán vì nhanh lắm. ( những trò gấp thú , thảy banh,... có phần thưởng thì ko free) . Khuyên chân thành đừng nên mua tour nếu có mua thì đừng chọn ăn trưa hay buffet nhé , dở lắm. Có rất nhìu quán ăn trên đó tha hồ lựa chọn.",4
66,"Đến đây, bạn sẽ bị choáng ngợp từ ở phía dưới, đến khi lên cáp treo, tới khi vào từng địa điểm. Phong cách trang trí theo phong cách châu Âu - Pháp, rất nhiều cặp đôi chọn đây là nơi để chụp bộ ảnh cưới của mình. Lên đến trên cao, không khí mát mẻ, trong lành sẽ làm bạn cực dễ chịu. Ở đây có phục vụ đồ ăn nhưng giá đồ ăn khá cao. Ngoài điểm đó ra thì mọi thứ tốt, từ nhân viên đến khách du lịch ở đây. Một điểm hoàn hảo khi bạn ghé đến Đà Nẵng.",4
67,"Một vé vào cửa là 8 trăm mấy mình quên rồi ,là bạn có thể đi cáp treo ,chơi trò chơi thoải mái.Riêng nhà sáp phải bỏ thêm 500k vào cửa.Đi cáp treo sẽ thhấy không khí khác hẳn,lạnh lạnh,gió thổi vù vù,thích lắm.Sang đến nơi là cả khung cảnh Châu Âu Việt Nam hiện ra,chụp ảnh khá là đẹp. Fantasy Park là một phần của Bà Nà Hills.Có cái trò chơi cảm giác mạnh gì xếp hàng đông ơi là đông,phải chờ 20 phút nản quá nên mình không chơi.Về nhà sáp,các tượng sáp làm vẫn chưa được giống người thật lắm,chỉ có Leonardo Dicarpio là hơi hơi giống.",4
68,"Trên đaay đúng là thiên đường khu vui chơi, chụp hình. Nhiều cặp đám cưới chụp hình ở đây rất nhiều, nhất là các toà lâu đài, nhà thờ, vườn hoa tình yêu, vườn mê cung. Trên đây bạn lên nơi cao nhất của ngôi chùa, bạn sẽ nhìn bao quát toàn cảnh Bà Nà Hills. Không khí ở đây rất mát mẻ, giốg như đang ở bên Tây, ai có em nhỏ hay đang bị bệnh thì nhớ mặc áo ấm. Về giá cả vui chơi thì hơi đắt đỏ, nhưng có rất nhiều trò chơi để bạn thưởng thức.",4
69,"Mình đã có dịp đến Bà Nà một lần, và cảm giác bỏ ra 550k tiền vé để đi cáp treo lên núi là rất đáng vì hầu như các trò chơi trong nhà đều được miễn phí nhất là được xe phim 3D, 4D, 5D rất lạ. Ngoài ra còn có trò chơi leo núi, được ngưới hướng dẫn chỉ bảo cách leo rất nhiệt tình. Không gian ở đây rất rộng rãi, cứ đi một đoạn là có một quầy bán xúc xích và nước uống lon hoặc đóng chai nên không lo mệt và đói hay khát. Tuy rất đông người đến chơi nhưng được dọn dẹp vệ sinh rất sạch sẽ.đa phần là các trò chơi miễn phí nhưng không cần phải chen lấn vì ai cũng xếp hàng. Mình đi sang đây từ 10h sáng đến 4h chiều. Nếu có dịp sẽ đi chơi lại lần nữa.",4
70,"🌸 không gian tương đối rộng , có 3 tầng và cả ngoài trời :( cái trò tàu lượn ngoài trời thấy bảo thích lắm nhưng hôm đó trời mưa mình k đc thử :(( còn có ng chụp ảnh cho cơ :( hình như mất mấy chụp lấy ảnh :3 
🌸 có khá nhiều trò chơi :3 mình cực thích mấy trò cảm giác mạnh :3 hí hí chơi hoài chơi mãi chơi bao lâu cũng đc :3 :)) trải nghiệm phim 4d 5d cũng khá thích .
🌸 có khu ăn uống ngay trong khu vui chơi :3 đồ ăn giá hơi cao .
🌸 nhân viên có vẻ k có thân thiện cho lắm --""",4
71,"Có nhiều trò chơi thú vị, tuy nhiên nhân viên ở khu xem phim 4D cần xem lại thái độ của mình, khách có thắc mắc thì chị ấy nhăn nhó, thậm chí còn lên giọng :| nhân viên mà như bà nội của khách ._.",2
72,Đúng với cái tên Bà Nà Hill - Đường lên tiên cảnh. Đến đây chỉ khoảng 4 tiếng thôi mà bị thích ở đây rồi. Còn chưa được chơi trò chơi ở đay nữa. Ai định đi du lịch đn nhất định phải ghé bà nà,3
73,"Đúng là đường lên tiên cảnh đẹp đến ngất ngây nhưng giá hơi bị cao,trò chơi thì hơi mạnh nhưng vui kinh khủng. Tiếc là chưa được vào hầm rượu -_-",4
74,"Đi Bà Nà lúc sáng chủ nhật, thấy đi cáp treo qua củng bình thường mà nhiều người sợ quá. Chưa được chơi trò chơi ở đây nữa vì gđ đi mệt nên cứ hối về. Chụp được vài pic ở tiên cảnh, đi cái này mùa lạnh chắc phải mặc 3 4 lớp áo",3
75,"Bà Nà Hill - đường lên tiên cảnh. Vâng đúng như lời quảng cáo lên đến đây cảm thấy như lên thiên đường luôn ạ 😂😂 Mây trắng bao phủ xung quanh, mình còn ngửi và chạm được cả mây ý chứ. Không khí thì mát mẻ, thỉnh thoảng có nắng nhưng không bị nóng. Mấy cái lâu đài trên đây kiến trúc rõ đẹp, cảm giác như mình lạc vào câu chuyện cổ tích ấy. Giá vé lên Bà Nà Hill là 500k bao gồm cáp treo khứ hồi, được thăm vườn hoa và được chơi không giới hạn một số trò đơn giản. Lên đấy thích quá. Khi nào lấy chồng phải rủ chồng cho hưởng tuần trăng mật ở đây mới được )))))",4
76,"Giá vé 350k ( đối với khách Đà Nẵng , ngoại tỉnh thì giá cao hơn tí , ko biết giờ có tăng giá lên ko nữa ) , với mức giá đó để đi cáp treo và tham quan ,vui chơi thì mình thấy ko đắt . Tha hồ chụp ảnh đẹp , hưởng khí trời trong lành mát mẻ . Khu trò chơi có nhiều trò chơi free lắm luôn ( đua xe , bắn súng , trò chơi cảm giác mạnh .v..v.) . Bây giờ mới có thêm tàu lửa leo núi cũng hấp dẫn lắm nhưng mình chưa thử nên ko biêt giá cả .",4
77,"Không khí trên cao mát lạnh và trong lành hơn ở tp nhiều
Hôm nình lên mây bay sát núi nên rất mát
Mới lên sẽ thấy khu trượt máng tự trượt. Mỗi xe ngồi đc 2 ng nhưng bạn ngồi 1 ng cg đc. Trên đg chạy sẽ có máy chụp hình chụp bạn ở 2 góc đi xong có thể tùy chọn in hay không. Giá 60k/tấm
Khu trò chơi đa dạng, giá 2.500/thẻ rẻ hơn mấy khu lotte vincom ở tp
Có leo núi nhân tạo, rạp phim 4D 5D ở đây chiếu phim hơi chán, không gây hồi hộp nhiều
Khu làng Pháp thiết kế rất rất đẹp và vẫn còn đg xây thêm....",4
78,"Bà Nà Hills thì quá tuyệt rồi
Được sự đầu tư mạnh tay từ Sun Group từ Fantasy Park đến làng Pháp, hầm rượu, vườn hoa.. đều đẹp
Fantasy Park rất rộng và nhiều trò chơi, ngoài các trò chơi xu thì 90% các trò còn lại đều được chơi free, có lẽ đã đc tính vào tiền vé.",5
79,Một khu vui chơi giải trí tổ hợp rất thú vị. Từ hình thức đến chất lượng đều tốt. Không khí mát mẻ và trong lành. Thích hợp cho những kỳ nghỉ dưỡng mùa hè.,4
80,"Một số hình lục lại trong máy đợt đi Đà Nẵng tháng 4 vừa rồi. Nói chung đi Bà Nà 2 lần thì chỉ thích mỗi đi cáp treo. Còn lại thì chán phèo. Khu vui chơi ít trò, đồ ăn dở tệ mà mắc. Dịch vụ kém.",4
81,Có thể nói đây là một khu tổ hợp giải trí hết sức thú vị. Kể cả các trò cảm giác mạnh đều được chơi trong nhà mang lại cảm giác rất sôi động và cũng không là ảnh hưởng đến việc tham quan của các du khách bên ngoài. Hơn nữa hầu hết các trò chơi trong đây đều miễn phí nên có thể vui chơi thoải mái luôn. Nhưng có một số trò chơi bị hỏng hóc nên nhân viên nên bảo trì thường xuyên.,4
82,"Khu này phải nói là quá đẹp, thời tiết thì dể chịu, hôm rồi mình đi nắng gắt quá nên ko có sương mù, lúc trước mình đi tầm 11h-12h là sương dầy đặc rồi :(. Tuy nắng nhưng trời vẫn mát. Kiến trúc Châu Âu vô cùng đẹp & lãng mạn, ai lên đây chụp ảnh cưới hoặc honeymoon thì quá tuyệt vời, k cần đi CÂu cũng đc luôn.

Hiện chưa xây xong hết mình thấy một số nhà hàng resort vẫn đang làm thêm. Khu Trò chơi thì rất nhiều trò nhưng thích hợp với trẻ em hơn. Mình chỉ thích ngắm cảnh tận hưởng ko gian đẹp thoai. 

Mua vé lên 550k/người, đi lên đó thì thoải mái chơi 90 trong Fantasy Park, ăn uống thì tự lo. Cáp đi về thoải mái. Có tuyến cáp lên Chùa Linh Ứng, vườn hoa & hầm rượu nữa nhưng ko có thời gian mình ko đi.",4
