 ,Review,giai_tri
65,"Lotte thì hơi xa chút nên mình ít đi. Cũng có vài lần đi xem phim ở đây, vé hình như rẻ hơn cgv thì phải. Phục vụ tốt, rạp cũng rộng nhưng thấy âm thanh ko đc tốt lắm nó cứ rồ rồ sao í. Được cái bắp nước ở đây nhiều, mình có tích điểm trong thẻ nên đổi được 1combo 1 bắp lớn, 1 nước lớn vs 1 nước vừa (70k) mà thấy mình vs đứa bạn ăn hoài mà ko hết luôn. Nói chung ở đây chỉ có cái xa trung tâm thôi chứ mọi dịch vụ đều tốt, nếu mà gần nhà mình chắc đi hoài luôn quá :))",3
66,"Ghế rộng , êm. 
Các bạn iu nhao , hay hẹn hò thì ghế dở gác tay lên được đấy 😊
Không gian sang trọng , sạch sẽ . 
Toilet cực sạch , cũng thuộc diện sang trọng đây. 👍👍👍👍

Ko có nhiều quy định như CGV .",4
67,"Hôm nay cuối tuần nên lại có thời gian đi xem phim. Lựa phim mới xem thì mới thấy chỉ có rạp này mới khởi chiếu nên đặt vé luôn. Đặt vé trên mạng nhưng không cần thanh toán trước như CGV, rạp này không yêu cầu thanh toán trước mà tới rạp trước thời gian khởi chiếu 30 phút để lấy vé và thanh toán luôn. 
Rạo buổi chiều cũng khá đông, hiện tại rạo cũng có khá nhiều chương trình khuyến mãi. Nay mình mua hai vé nên khi mua combo ly và bắp được giảm còn 99k thui. 
Rạp cũng rộng và thoải mái, nhân viên phuc vụ rất tốt.",4
68,"Rạp to , sạch sẽ , ghế ngồi khá thoải mái , các ghế cách cách nhau nên ngồi nc xung quanh khó nghe nên mấy người ngồi cạnh nc cũng ít bị chi phối . Có điều màn hình chiếu nhỏ hơn cgv . Sướng cái được đặt vé online trước mà ko cần thanh toán trước . Giá rẻ hơn bên cgv , hay có khuyến mãi . Nhân viên cũng nhiệt tình",4
69,"Ấn tượng đầu tiên của mình khi đến LC là nhân viên cực thân thiện nhiệt tình,dễ thương nữa,giá vé ổn 2D cho sv chỉ từ 50k,có wifi free nên ngồi đợi phim cũng không thấy chán,chỉ là âm thanh trong rạp hơi lớn(có lẽ do mình ngồi hàng ghế E),nói chung mình thấy đi xem phim thì đến LC là ổn nhất",4
70,"Mình rất hay đi xem fim ở đây vì có rất nhiều đợt ưu đãi.
bắp ở đây không ngon bằng cgv 
vé tuy rẻ hơn nhưng cũng không bao nhiêu bù lại cho tiền xăng mất rồi cinema",4
71,"Lâu lắm rồi mới lên lại rạp này xem dù rạp cũng khá tốt nhưng xa nhà mình quá nên hơi nhác đi. 
Nay lên xem phim để mua combo ly phim Người kiến vì chie mỗi nơi này có hihi. 
Giá vé tại rạp này cũng khá rẽ phù hợp với học sinh sinh viên. Nhân viên phục vụ cũng rất chu đáo, nhiệt tình và vui vẻ với khách. Rạp cũng có nhiều chương trình như mua 2 vé sẽ được 1 voucher mua 1 tặng 1 cho lần sau, hay mua combo nước chỉ với 50k bạn sẽ được tặng 1 bình nước milo cao cấp nhìn cũng khá xinh, hay vé chỉ còn 50k cho các ngày trong tuần từ buổi sáng sớm đến 17h. Thứ tư giá chỉ có 45k. Nói chung rạp mà ở gần nhà chắc mình sẽ thường xuyên ghé hihi.",4
72,"Tuy rạp Lotte không sang như CGV nhưng ở lotte thoải mái hơn,giá cả rất hợp vs học sinh như mình,bắp ở đây ngon hơn hẳn CGV,nay lotte đã có wifi miễn phí,bạn có thể check đt trong khi đợi giờ vào phim.",5
73,Mình thích lotte hơn CGV vì giá rất hợp với sinh viên học sinh . Tuy ko gần trung tâm lắm nhưng rất ổn !!! Thích bắp và nước uống lắm,4
74,"Ở đây hơi xa một tí như bù lại vé xem pim lại rẻ. Rạp chiếu sang trọng, ghế ngồi êm. Chia từng hàng ghế thành 3-4-4-3 như thế rất hay, để cho mọi ng muốn ra ngoài cũng dễ dàng hơn. Nhưng khi đi với cả nhóm lẻ thì hơi bất tiện vì 1 ng pải ngồi riêng, tệ hơn nếu mua suất đôi, suất 3 để ăn chung. Pim chiếu chất lượng, âm thanh rất hay. Nói chung thích.",4
75,"Không gian hay chất luợng đều rất ổn. Phòng chiếu phim sạch sẽ, phim chiếu rõ chứ ko bị nhòe. mình thích coi phim ở đây vì giá rẻ so với cgv nhưng bất tiện là ở đây khá xa. Nếu lotte chuyển về gần trung tâm thành phố thì tuyệt vời",4
76,Thích lotte cinema nhất ở chỗ giá vừa tầm mà lại còn giảm giá cho thành viên. Nhất là cái chương trình ưu đãi cho học sinh sinh viên. Bắp nước lại rẻ nhiều nữa! Một tuần cứ vậy là đi xem được 1 bộ phim ở lotte rồi,4
77,"Vé rẻ hơn, chất lượng tốt :) nhưng hơi xa và ít phim.",4
78,"Mặc dù nhà gần cgv nhưng lại rất thích qua lotte cinema xem pim. Giá rẻ hơn, đc màn đồ ăn bên ngoài vào (phải có nắp đậy nhé), tích lũy điểm dễ đổi hơn ( bên cgv 1tr tiền vé mới đổi đc, trong khi bên LC 400k là đổi đc 1 bắp rồi). Nhân viên bên LC siêu dễ thương, đặc biệt là toàn mý bạn nam ý. Tuy nhiên LC hơi vắng khách, nhiều khi xem pim rạp đc có mấy người, ngồi điều hòa siêu lạnh luôn. Thêm một đề nghị nữa là, LC nên thêm phần combo bắp nước + vé nữa nhé. Để mn có nhiều lựa chọn hơn.",4
79,"Mình thích xem phim ở LM hơn là ở CGV vì những lí do sau
1) Không đông đúc như CGV nên ngồi xem phim rất thoải mãi và khá là dễ chịu, ko tấp nập ồn ào
2)Nhân viên nhiệt tình niềm nở
3) Có nhiều phòng cóg hê đôi ngồi rất thoải mái( bên CGV ở ĐN ko hề có ghê đôi như thế)
4) Giá rẻ hơn CGV
Nhưng cũng có 1 vài điểm trừ là có lẽ qua nhiều năom ồi nên rạp cũng hơi xuống cấp ví dụ như là ghế nhìn ko được sạch sẽ lắm, đèn sì nhưng vì vào rạp không gian tối nên ít ai để ý.",4
80,Điểm thích nhất cũng như điểm ăn đứt Cgv là lotte cinema cho đem đồ ăn và thức uống bên ngoài vào. Lần nào đi xem cũng mua một đống đồ ăn và nước uống thật là tiết kiệm. Còn giá vé thì rẻ hơn cgv dù nhiều film bên lotte cinema không có phải qua cgv xem. Còn lại lotte cinema là lựa chọn số một,5
81,"🎬 Rạp mới keng, lót thảm trong phòng chiếu. Rất sướng 😤😤
🎬 Có ghế đôi, ý là ngăn riêng từng couple một luôn í 😍😍 thích cái này.
🎬 Giá rẻ hơn CGV, tính giá vé cũng khá thoải mái và không mập mờ phức tạp. 💸💸
🎬 Cho phép mang đồ ăn ngoài vào phòng chiếu. Ngoài ra giá bắp nước ơr đây rẻ hơn nhiều.
🎬 Gần rạp có Foodcourt, đói bụng vào ăn lót dạ rất ngon.

❌ít phim mới 😩😩",4
82,"Giá cả được hợp túi tiền sinh viên ngày thường từ thứ hai đến thứ tư 45000 có thẻ sinh viên được giảm chỉ còn 35000, còn lại các ngày thì giá hơi cao tí 70000",3
83,"Trước thời Galaxy mình thường hay coi ở starligh vì giá ổn định, sạch sẽ và mới. Nhưng sau khi Galaxy khai trương, bạn bè nói là rạp cũng oke lắm nên mình mới đi xem thử
Thật sự là rạp rất là ngon lành cành đào nhé các bạn, sạch cực kì, rộng rãi thoáng mát, chỗ ngồi chờ cũng nhiều nữa, giá vé thì phải chăn, ko mắc lắm.Nhân viên thì quá nhiệt tình, vui vẻ và hòa đồng, điểm thành viên đổi đc nhiều bắp nước, vé xem phim nữa. Giờ mình đã là thành viên cao cấp của rạp rồi và sẽ luôn ủng hộ rạp.",4
84,Cho em hỏi giá các combo bắp nước ở cụm rạp galaxy mình là bao nhiêu ạ?,3
85,"Ở Galaxy Cinema tôi đã có trải nghiệm tuyệt vời để coi những bộ phim hay. 
Ở Galaxy đầu tiên phải nói đến thứ mà tui thích nhất là bắp ngọt rang. Tuyệt vời mặc dù biết ăn ẻm vào rất béo nhưng không thể kìm lòng. 
Không gian ở đây cũng rất tuyệt mấy chế tha hồ check in các kiểu. 
Nhà vệ sinh sạch sẽ cũng là một điều quan trọng 
Trải nghiệm khi coi phim thì âm thanh sống động chân thực nhiều khi coi mấy phim hành động mà hết hồn vì âm thanh quá đã. 
Với lại được cái gần nhà nên hay lê lết quá. Tặng thêm 1 điểm yêu thương.",4
86,"Rạp lớn. Ghế ngồi thoải mái. Bắp khá ngon, mình thích vị caramen ở đây lắm.
Nhân viên lịch sự với khách.",4
87,"Very good! Ở đây đồ ăn thì ngon, nhân viên thân thiện. Mình order combo1 do có thẻ thành viên nên được giảm 10%, thêm vị phô mai chỉ có 61k thôi khá rẻ. Nhất định lần sau sẽ quay lại",5
88,"Trong các rạp phim của Đà Nẵng, thì mình vẫn thích xem ở đây nhất. Màn hình mới, cong cong xem rất đã. Thích nhất chính là ghế ngồi ở đây, ngồi rất thoải mái, dựa vô tư, xem phim mấy tiếng không đau lưng như mấy ghế ngồi ở rạp khác. Mà có cái ở đây không có ghế đôi thôi. 
Vẫn sẽ đến rạp thường xuyên.",4
89,"Lâu rồi mới úp hình chụp cheking ảnh chụp đi xem phim với người bạn của mình, nhân viên rạp vẫn còn phục vụ gần như là tốt, bắp nước cũng khá là vừa miệng với khách, rạp phim hình ảnh chất lượng ok lắm đó, không gian rạp rộng và thoải mái.",4
90,"Lâu lâu mới đi Galaxy một lần vì chỗ này xa nhà mình, đi CGV gần hơn nhưng Galaxy được cái rẻ hơn, có thẻ thành viên thì chỉ 45k. Giá vé ngày cuối tuần cũng ko quá đắt nữa, 65k nếu ko có thẻ thành viên. Mình đi xem cuối tuần thấy rạp cũng khá đông. 
Nhân viên thân thiện, mà hầu như lúc mình đi xem phim chỗ nào cũng toàn gặp mấy bạn nhân viên dễ chịu thôi :)) 
Thích bắp phô mai ở đây, thơm lắm. Combo bắp nước cũng rẻ, rạp ok nên nếu mà gần chỗ mình hơn thì tốt quá :(",4
91,"Thích xem galaxy vì đơn giản là gần nhà mà nhân viên tính cũng dễ chịu nữa. đi dưới cgv cứ có cảm giác chảnh chảnh, hở cái cứ đòi kiểm tra balo làm như mình đem bom vô không bằng. ngáo hơn là hay nói 1 trang k hiểu mô tê chi rồi phải mua cái combo hơn 200k.
Galaxy thì mình đi xem phim cảm thấy được phục vụ hơn, nhân viên nhẹ nhàng dễ thương. có bảng điện tử complain ngay tại chỗ. Từ hồi giờ vé always 45k cho thẻ thành viên nên càng thích.",4
92,"Lâu rồi mới đi coi lại galaxy bên điện biên phủ nè. Cũng phải từ hồi khai trương đến giờ.
Ở đây nếu không quá động thì phục vụ với bán vé và đồ uống cũng khá chu đáo.
Giá cat cũng hợp lý hơn bên CGV. Giờ cuối tuần cũng không phải quá cao. Chỉ là nó xa nhà mình quá nên mình nhác qua 😂
Nhưng mình cực không thích chỗ rạp này ở chỗ sắp xếp ghế ngoiif trong rạp. Để cả dãy ghê lhoong có lối riêng để đi nên muốn ra ngoài phải đi qua trước mặt người khác 😂😂 như vậy khó chịu cho cả ng đu và người ngồi ấy
Không gian trang trí cũng được",3
93,"Từ hồi galaxy mở là mình ít đi cgv hẳn. Tại bên này gần, vs giá cũng rẻ nữa. Thường xuyên có khuyến mãi, vs cả rạp cũng mới. Không thích nhất bên này là mí bạn nhân viên bán bắp thôi, biểu lấy combo 2 là tự động lấy cái loại j có thêm bánh á. Trời, phải hỏi là chị lấy combo có bánh hay ko bánh chứ. Người ko bít chắc trả tiền xong, lấy bánh ra bấm bụng ăn quá :( Không bao nhiu nhưng rất bực ý. Rạp bên này đc cái quên thẻ thành viên chỉ cần đọc số điện thoại là mí bạn tích điểm cho lun, ko như bên cgv",4
94,"Từ ngày có galaxy, mình không còn nhớ cgv vs lotte là gì nữa rồi :)) Còn starlight thì thảm họa rồi nên ko kể :))
Galaxy cực siêu gần nhà, chạy xe máy chưa tới 5p đã đến. Không gian rộng rãi, hay có mấy cái boost để chụp hình dễ thương nè. Nhân viên thì nhiệt tình khỏi nói luôn, có ngày ko biết xem phim gì, đứng cả buổi suy nghĩ mà nv vẫn tươi cười
Vé thì 45k siêu hạp lý, lại hay có chương trình khuyến mãi nữa chớ. Vé rẻ nhưng chất lượng màn hình âm thanh lại rất xịn. Màn hình cong nữa, nên dù có ngồi ngoài rìa vẫn xem phim ngon nè. Tóm lại là siêu yêu",5
95,"Từ ngày biết đến Galaxy Cine luôn là rạp ưa thích của mình. 
Giá vé rẻ, rạp lớn, luôn có nhiều chương trình ưu đãi cho thành Viên và hơn hết là nhân viên vô cùng lịch sự. Những điều đó giúp GC ghi điểm trong mắt hầu hết các bạn sv. 
Mình xem ở rạp rất nhiều lần,cực hài lòng dịch vụ. Khi mua 2 vé xem phim luôn có phiếu giảm giá combo bắp nước nên rất đỡ chi phí. Bắp đặc biệt ngon, nhất là vị caramen và rất nhiều nha. 
Sẽ quay lại.",5
96,"Rạp này ở xa nên mình thỉnh thoảng mới đi xem thôi hà. Rạp trên siêu thu coopmart, cũng rộng rãi, mát mẻ lắm. Hay cod nhiều chương trình giảm giá. Mình khá thích ngồi ghế Galaxy. Ghế sạch sẽ, chỗ ngồi thoải mái. Màn hình xem đã
Nhân viên lịch sự và thân thiện",4
97,"Mình xem phim ở rạp Galaxy khá nhiều bởi giá vé ưu đãi cho thành viên cùng nhiều chương trình khuyến mãi đa dạng.
Khi mua từ 2 vé thì được tặng thêm voucher giảm giá combo bắp nước.
Bắp nước giá cả vừa phải, bắp rất thơm. Có nhiều mùi vị lựa chọn.
Sảnh chờ rộng nhưng nên bố trí thêm bàn ghế ngồi đợi trong khi chờ đến giờ chiếu.
Nhân viên rất lịch sự, nói chuyện niềm nở. 
Rạp rộng, hệ thống âm thanh tốt. Ghế ngồi thoải mái, màn hình rộng.
Sẽ quay lại vào thời gian đến.",4
98,"Dịp cuối tuần mình thường hay cùng mấy đứa bạn ghé Galaxy xem phim,chắc đây là một trong những rạp có giá vẻ dễ chịu nhất Đà Nẵng 😎🍿 ))) Mình là sinh viên nên mua chỉ mất 45k/vé thôi.Galaxy thì nổi tiếng rồi,bình thường mình tìm phim,tìm suất chiếu thì chắc chỉ có Galaxy là chọn phù hợp nhất thôi,nhưng mà phải ghé đặt vé sớm chứ không hết vì buổi tối rất đông.😽Rạp khá to,màu cam,vàng chủ đạo trông khá bắt mắt,hiện đại.Ghế ngồi khá thoải mái,âm thanh sống động.Nhân viên nhiệt tình,nhanh nhẹn nên khá có thiện cảm.Bắp,nước thì mình thấy khá ổn vì mình là người không thích ăn,uống trong rạp lắm 😂 sợ đau dạ dày.Nói chung là khá ưng ý,khi nào có phim hay mình sẽ tới rạp hì hì",4
