 ,Review,mua_sam
43,"Giá mà hn có nhiều hội chợ như sg nhỉ. Mình thích hội chợ này nhất, đồ đẹp, giá cả phải chăng. Tuy hơi đông và phải cẩn thận không móc túi. Thích nc vải đây. Cốc to bự mà giá cũng rẻ, uống rất đã khát",4
44,"Đi hội chợ hello các cậu nhớ phải ghé ăn kimbak ở đây nha:)) và xin thật nhìu sốt vào nhe, chủ yếu ngon là nhờ sốt đó.

Kimbak ở đây 5k/cục nhé, mình thích nhất kimbak chiên, bỏ vào mồm nguyên cục kimbak chiên bao phủ bởi sốt ăn là đỉnh lun, ngon k tả nổi:)) 

Nước ở đây mình thấy ổn, giá vừa và ly nước cũng khá chà bá:)), mình thấy uống việt quất soda ngon đó, màu cũng đẹp nữa. 

Nói chung đi hội chợ hello nhớ vào thử mấy món này nha:D",3
45,"Bên svđ Hoa Lư nhiều gian hàng hơn, không gian rộng rãi hơn, nhiều nơi checkin đẹp hơn bên nhà văn hoá thanh niên... Nhiều đồ ăn, mà giá không hề rẻ, có rẻ thì chất lượng cũng *ba chấm*... Chắc vì thuê gian hàng mắc. Một cái móc khoá mà 50k-60k là khiếp r. Đông trai xinh gái đẹp. Có nhiều photo both chụp hình ảo diệu lắm...:)) bánh mì nướng muối ớt hình như nhiều người mua nhất mà cũng là món dở nhất ở đó. Bánh crep ăn đc hơn, rẻ hơn. Ko nên ăn snack khói. Ăn là tởm luôn. Mắc mà muốn lột lưỡi",4
46,"Chủ yếu ghé vào hello weekend để lựa đồ mà không ngờ quầy đồ ăn ở đây đa dạng quá trời. Có cả 1 dãy riêng dành bán đồ ăn, thức uống, có chỗ ngồi cho mấy bạn ngồi lại ăn luôn nha. Nhưng lúc nào cũng đông đúc nên cũng khó kím được chỗ ngồi. Mình thấy sushi ở đây ngon, đắt khách. Mì xào bò bình thường, được 1-2 miếng bò thôi. Trà vải, trà đào và trà sữa giống những nơi khác. Giá cả tương đối. Nhiều món lạ, hấp dẫn. 
lần sau sẽ ghé để thử được nhiều món hơn.",3
47,"Đồ ăn vs đồ uống ngon, giá rất học sinh, phù hợp với túi tiền, menu đồ ăn đa dạng. Ngoài ra còn có các gian hàng bày trí rất bắt mặt. Ơ khu vực ngoài còn có 1 tấm phông để mọi người chụp hình",4
48,"Tuần lại tiếp tục có mặt nữa rồi :3 vì khoái lượn lờ ăn uống mua sắm ở đây. Thứ 7 đi 1 lần hôm nay chủ nhật lại đi tiếp, chắc mắc bệnh cuồng chỗ này :))))
Tuần này photoboot chụp hình màu mè hoa lá cành ghê mà lên hình dòm đẹp :))) 
Đồ ăn phủ phê, ngập tràn nhìn cái gì cũng muốn mua muốn ăn mà túi tiền có hạn T.T có thử qua món bánh bạch tuột tại nhìn người ta làm thấy hấp dẫn quá mà ăn không đã gì hết trơn 20k/4 viên bé bé xinh xinh T.T Mua sushi ăn nữa, tầm 3k-5k 1 viên ăn khá ok. Đi 2 đứa mỗi đứa tầm 60k là ăn no lê lết luôn hehe.",4
49,"Takoyaki nhìn hấp dẫn nhưng khi ăn thì thấy ko okie lắm. Vòng vỏ bên ngoài chưa được vàng mà còn hơi trắng, lúc cắn bánh ra thì bánh bị nhão @@ tự nhiên cảm thấy mất hứng vô cùng haha

Bạn user nào đi ngang qua review này mà rành về takoyaki gốc của Nhật Bản có thể chỉ cho Mishie biết mùi vị gốc của nó ntn ko ạh? Thanks",3
50,"#hellostreetfoodmarket 
Hôm nay nhà mình qua đây chơi :3 ăn uống no nê rồi thì thấy foody có chương trình quay số trúng thưởng. Mình quay đc 1 ly trà sữa 😂 em gái kế mình quay đc 1 combo hot dog + lon pepsi, e gái sau nữa của mình quay đc premium card 😁😁😁 quá zui! Cảm ơn foody nha!!!",4
51,"Hôm nay ở sân vận động Hoa Lư có The Street Food, rất nhiều món ăn ngon, mà bị trùng hơi nhiều. Nhân viên các gian hàng mời gọi rất nhiệt tình luôn. Do mình đi buổi chiều, trời mưa lớn, nên không gian có hơi dơ vì nước ứ động một tí. Đi qua gian hàng Shushi được ăn thử nữa, rất ngon, mà giá đối với mình là hơi cao 1 tí ( có loại 10k/viên, có loại 5k/viên). Ấn tượng thứ 2 của mình là đá bào. Mình và bạn mình gọi 2 ly ( 30k/ly), 1 ly hương blueberry thì ngon tuyệt vời, còn ly hương dâu thì vị nhạt. Các món còn lại thì không gây nhiều ấn tưông với mình nhiều. Mình còn vẽ Henna nữa, chú vẽ đẹp, mình yêu cầu vẽ theo mẫu của mình cũng được luôn",4
52,"Đây là địa chỉ mua sắm quen thuộc của rất nhiều bạn trẻ. Ở đây bán rất nhiều mặc hàng đa dạng hợp thời trang có chất lượng nhưng giá cả không quá mắc đối với các bạn trẻ. Mọi người có thể lựa chọn cho mình nhiều mặc hàng thời trang từ quần áo, túi xách, giầy dép, khăn choàng, mỹ phẩm hàng xách tay đến cả những phụ kiện trang sức vô cùng đa dạng. Mình thường xuyên đến đây để mua sắm vào cuối tuần. Hội chợ thường tổ chức vào 2 ngày thứ 7, chủ nhật cuối tuần để tiện cho mọi người có thể mua sắm. Mở của từ 10AM - 9PM.",4
53,"Ếch King là trùm món ếch rồi khỏi chê luôn. 
Món nào cũng ngon và rẻ nữa. 
Đặc biệt là món Ếch ở đây ngon lắm, mình thích mấy loại sốt có bơ, đậm đà, chấm bánh mì ngon cực. Da ếch giòn, thịt mềm ngọt, thấm vị, chấm muối ớt nữa bao ngất ngây luôn nha.",4
54,"Mới đi bên nhà văn hóa thanh niên chắc địa điểm mới nên nhinf rộng và thoáng hơn, đồ ăn ngon và có chơi cả nhạc aucostic nữa",4
55,"Các món của Pop Fries chủ yếu là khoai tây chiên ăn chung với thịt gà, thịt heo hoặc các loại sauce và rau khác. mình cứ tưởng là giống những loại khoai ở các khu fastfood nhưng thiệt ra là ko phải, ngoài sức tưởng tượng :v khi order nhìn cũng ko nghĩ là no nhưng mà rốt cuộc no thiệt :))) mọi người từ các anh chị phục vụ tới anh chủ quán đều rất dễ thương, đi ăn coi chừng ""bị"" chộp hình lại nhoa hehe giá cả okie tầm 60k/phần, sẽ ủng hộ nữa  :""3",4
56,"Ahihi. Cuối tuần lãnh lương là hay lăng tăng ở hội chợ này lắm, bán đồ chất cực kỳ nha. Lần nào đi cũng đông cả. Lội shopping khác nước thấy gian của Chalogy nên tấp vào làm 1 ty soda cầu vòng to chà bá, đã gì đâu á.",4
57,"Đi lâu rùi mà nay mới review nè, quầy ăn uống quá trời món ngon luôn, thích nhất vẫn là khu Sushi, gia từ 5k đến 10k. Sushi có thêm nước sốt riêng của quán nữa nha, ngon muốn xỉu, 1 mình ăn 5 cái no è luôn, mà lại rẻ
Đi 1 vòng thấy có bán Takayoki nữa, no quán nhưng nhìn thèm chịu ko nổi nen cũng mua, thiệt ước có 2 cái bụng ăn cho đã :))",4
58,"Thái House này mình biết cũng khá lâu rồi, mà hơi xa, nên khi biết là ở hello có là đi liền, Món nào ở đây cũng ngon hết. Cực kì hấp dẫn luôn. 
Giá ổn với chất lượng. 
Món ngon là thịt heo nướng . pad thái nha. Bình luận mà thèm xỉu.",4
59,"Ở Hello thì đông người nên hơi nóng, nhưng khi gặp dàn nhân viên ở đây tươi cười niềm nở mình cũng thoải mái hẳn ra, đồ ăn ở đây nhiều món Nhật ngon lắm , làm nhìn vệ sinh nữa.
 Ngon nhất là dragon roll với sushi cuộn tôm chiên xù  nhe, những món cuộn cơm cuộn ở đây cuộn đều tay, cá cắt còn dày hơn cả cơm, ngon lắm. 
Ngoài ra cơm hay mì của Tony cũng chất lượng nữa. Giá cũng oke nữa nha.",4
60,"Tuần nào Hello Weekend mở cũng góp mặt hết, riết các của hàng quần áo với hàng ăn nhẵn mặt luôn rồi.
Dân nghiền phá lẩu như mình nhìn nồi phá lấu là không kìm được nước miếng, gọi 1 xuất ăn thử mà ăn ngon quá phải kêu thêm 1 phần nữa. Chân gà hồng không với chả giò hải sản có phô mai ăn cũng ngon không kém, giá khá rẻ nên mình với bạn bè tha hồ măm măm. Bánh mì xúc xích đông người ăn nên a dua ăn cho biết, ta nói 1 ổ bự chà bà lửa nhìn hấp dẫn ăn cực ngon.",3
61,"Nhiều mặt hàng đa dạng, đi dễ bị cháy túi. Đồ ăn ngon, chuyên nghiệp và nhìn có vẻ sạch sẽ hơn các hội chợ khác. Đặc biệt đa số các quầy có cái ly 1L khủng khiếp dành cho các loại thức uống. Vị trí ngay trung tâm thành phố nên rất tiện.",4
62,"Lần nào đi Hwm cũg phải ghé gian đồ ăn 😛
Nước thì hầu như quầy nào cũng ngon 
Cơm cuộn sushi này nọ thì quầy đầu tiên lúc nào cũng đông hết lẹ lắm chen mệt chết :)) xốt ngon khỏi nói giá rẻ nữa ăn tí là no ngập mặt luôn . Nhiều hôm đi trễ ghé mua cuối chị bán hàng kêu khuyến mãi tặg thêm viên sò điệp ❤️ 
Pizza Huế mới thử hến mấy kia ko biết nhưng ngon lắm chắc phải thử thêm vị khác 
Cá viên cà ri thì ngon khỏi bàn rẻ nữa có cả mì nhưng mình k hảo mì lắm nên k gọi thêm . Đồ ăn ở đây hầu như quầy nào cũg ngon đi lượn qua lượn lại mãi mới chọn dc 😂",4
63,Hôm trước đi ở nhà văn hóa thanh niên rất đông vui dù đang trưa nắng. Rất thích đồ ở Hello weeken market. Tuần sau về Cần Thơ lại được đi tiếp.^^,4
64,"Là một tín đồ hàng sale thì chắc chắn phải biết đến như Hello weekend market , sale4share, 2daysale ,.v..v ở đây mình có : kimbap chiên ,cơm trộn và trà sữa tá lả .nhưng cảm nhận của mình là đa dạng nhưng không cái gì ra cái gì hết ,đồ ăn thì không ngon lắm. Đi sale thì đông là chắc chắn rồi ,chịu khó tí sẽ săn được hàng giá rẻ nhé. và cuối cùng, chúc mấy bạn sẽ săn được đồ đẹp đón tết",3
65,"Gian hàng nhiều nhưng quá đông người nên đi cũng chẳng xem được gì hết, chen lấn mà muốn xỉu. 
Dạo này trộm cắp nhiều nữa, mình bị rạch túi xách hết một lần, may mà không mất gì, nhưng ban tổ chức có trách nhiệm kêu loa thường xuyên và poster cho mọi người thấy và phòng.
Thức ăn nhiều nhưng đắt, phần sushi như hình có mấy viên mà 40k, ăn thì bình thường. Trà ly to thì 25k, soda 20k cũng được uống giải khát khá hợp lý.
Gửi xe giờ dùng thẻ rồi, không phải tờ giấy nên cũng an toàn. Có điều đợi gửi xe lần nào cũng 10 15p.",3
66,"Tuy là không gian rộng nhưng gian hàng quá nhiều, lối đi lại nhỏ chỉ vừa đủ cho 2 dòng người đi qua lại, đang đông là không thể đứng lại lựa đồ luôn vì phải di chuyển cho người ta đi. Đi ngang khu đồ ăn có mấy anh bán hotdog ngoại hình khá bảnh bao đứng mời chào tươi rói :"")). Khu bán đồ ăn tuy có bàn nhưng hết chỗ, dân tình ngồi chiếm hết cả mặt đất luôn :v để xe quá lộn xộn, có người chỉ còn để đàng hoàng chứ không có là để sát vào nhau khỏi lấy luôn 😒.",3
67,"Hello weeken Viettopia 10/1/16
Thức ăn khá ngon, gian hàng nhiều
Ẩm thực rẻ. Soda rainbow đẹp, giá phải chăng
Có một xe hotdog. Mấy anh bán ở đây siêu dễ thương luôn, bánh ngon, giá rẻ. Đặc biệt mấy anh bán hành đẹp trai 😉😉😉",4
68,"Hội chợ ngày 9-10/1 ở vietopia nè
Đồ ăn ngon hơn các hội chợ khác nhiều
Soda phúc bồn tử ly to , nhiều đá , vị cũng đc 25.000
Sushi là must try ở đây nhe , nhìn vậy thôi chứ 2 người ăn no luôn , tầm dưới 50.000 cho 1 người 
Đồ chiên cũng bình thường nhưng cực kì mắc luôn , bạn mình lấy 4 xiên đồ chiên mà tí tính tiền 70.000 :)) chỉ có 1 cây xúc xích , 1 cây hồ lô(3 viên) , 2 cây tôm bọc sốt mayo( mỗi cây 3v) :))) cho chừa cái tật không hỏi giá trước luôn
Hạt dẻ 25.000/100gr ăn cũng đc nhưng nguội ngắt , chán 
Tầm 100.000/người vô đây ăn no nê quên đường về hihi",3
69,"Về không gian: nếu bạn muốn thoải mái thì hãy đi vào các gian ăn uống. Ngoài ra, khoảng cách giữa các gian khá hẹp, ngộp, à và muốn giảm cân nhanh hãy đi vào buổi trưa, đảm bảo với bạn mồ hôi ra bạn xuống liền mấy kí
Về quần áo: như tiêu đề, mình là một đứa cao to nhưng không đen hôi mong muốn khao khát được thoát khỏi quần jean áo thun, mà vào toàn gặp đồ size cho mấy bạn hot girl mi nhon các kiểu, tới áo ngực mà còn size ngực của mấy bạn, còn mình thì kiểu bị hắt hủi toàn tập.
Về đồ ăn: khuyến cáo, hình ảnh chỉ mang tính minh họa. Khâu nước nói chung cũng tạm, dạo này bán toàn ly 1 lít, không biết uống xog còn sức lết tới nhà vệ sinh hay không. Ngon nhất và dễ ăn nhất có thể nói là gian cuối cùng: sushi. Còn mấy cái khác dở banh nhà lầu, tuyệt đối không nên ăn tobokki với cá viên cà ri, max dở.
Nói chung: tới hội chợ không có size lớn, đồ ăn được 1 quầy ngoài ra có thêm cái phông nền đầu chợ để dành cho các thanh niên sống ảo. Hết",3
70,"Hôi chợ này là hội chợ mà mình thiz đi nhất. ko gian hội chợ rộng rãi và cực nhiều gian hàng. có bán hàng và đồ ăn nưaz. quàn áo và các mặt hàng thời trang đa dạng phong phú và giá cả phải chăng. quầy ẩm thực cực nhiều đồ ăn luin từ bánh tráng nướng, toppoki, sushi, đồ chiên, trà đào và soda nữa. đi shopppijg xong qa ăn là bao no luôn nha",4
71,"Hội chợ lớn , bàn nhiều đồ . Quần áo , mắt kiếng ,giỏ xách , mỹ phẩm ... Noi chung là phong phú , giá cả hợp lý . Khu ẩm thực rộng , có nhiều món ăn .",4
