 ,Review,giai_tri
48,"Âm thanh ở đây hay không thua gì Nice. Trước đây mình chỉ thích ca ở Nice do âm thanh chỉnh rất chất lượng nhưng từ khi đến Avatar thì mình đã có thêm 1 địa chỉ karaoke chất lượng nữa. Quán thiết kế từng phòng theo phong cách rất riêng và đặc biệt. Phòng rộng rãi, đẹp, thiết kế độc đáo và sang trọng. Đồ ăn ở đây cũng khá ngon nhưng giá hơi cao. Âm thanh và thiết bị được trang bị hiện đại chọn bài trên màn hình máy tính thay vì chọn bài bằng cách bấm remote như bình thường",3
49,"Karaoke này khá chất. Phòng ốc đẹp chia ra nhiều không gian khác nhau theo mỗi style khác nhau. Nhóm mình chọn phòng shisha, nhưng mà ko có hút shisha trong đó đâu, chẳng qua cách bài trí phòng này có vẻ huyền bí, nửa sáng nửa tối nên nghe nó có mùi shisha. Âm thanh good nha, hát cũng hay lắm. Menu đồ ăn uống đa dạng, mình ít thấy karaoke nào mà có cái menu đồ uống hoành tráng như ở đây. Chất lượng đồ ăn ở đây ổn, vừa ăn vừa uống vừa hát thì quá zui. Có điều giá cả ko rẻ, nhưng quán có nhiều chương trình khuyến mãi lắm.",4
50,"Đi chơi từ Halloween mà hôm nay mới có thời gian chia sẻ với mọi người. 
Nhóm mình đi 6 người. Bill hơn gần 2tr. Vì cũng ko ăn uống nhiều. Trái cây giá 195k/dĩa hơi mắc nhưng rất chất lượng. 
Đặc biệt nhất là có nhân viên hóa trang vô phòng chụp hình cùng khách. Công nhận hóa trang rất đẹp & ấn tượng. 
Nhân viên nhiệt tình, phòng hát cũng sạch sẽ, đẹp!",4
51,"Phòng karaoke trang trí theo từng gu, âm thanh khá, pv nhanh nhẹn, giá cũng khá cao, đậu xe máy thoải mái, địa điểm tiện lợi, các món nhậu không ngon.

Chấm 6.6/10",3
52,"Không gian ấm cúng thân thiện, chất lượng âm thanh tốt, nhân viên phục vụ ân cần chu đáo, lịch sự, chất lượng phục vụ khá tốt,giá cả hợp lý và giá thức uống cũng hợp lý không tăng lên quá cao so với mua ở ngoài.",4
53,"Karaoke này âm thanh rất rất tốt. Trang trí trong phòng cũng đẹp với hệ thống đèn màu nhìn hiện đại lắm. Nhạc update mới liên tục, nhiều nhạc tiếng Anh mới. Đồ ăn thì mình thấy quá mắc và ko ngon. Với mặt bằng khu vực này thì mình vẫn thấy giá ở đây chua quá, chưa phù hợp lắm vì Nnice trên NTMK cũng rất khá nhưng rẻ hơn nhiều",3
54,"Thức ăn không ngon nhưng bù lại âm thanh hay. Phòng sạch sẽ, đẹp. Bữa đi là sinh nhật sếp mình nên có hoạt náo viên phục vụ tiết mục chúc mừng sinh nhật rất vui, dễ thương.",4
55,"Không gian đẹp, rộng rãi & thoáng. Dàn âm thanh cực tốt, vang & không bị rè. Nhân viên dễ thương, nước ở đây cũng tạm được. Mức giá cũng ok.",4
56,"Không gian trang trí đẹp, âm thanh đỉnh
phục vụ tạp được",3
57,"Mình đã đi rất nhiều quán karaoke rồi vì cũng có sở thích ca hát và đàn đúm. Tuy nhiên hôm nay là lần đầu tiên đi Avatar và cảm thấy quá thất vọng. Trước khi tới thấy cũng có một số bạn check-in trên facebook nên mình nghĩ quán cũng được. Với lại xem hình ảnh trên website thấy cũng đẹp. Nhưng thực tế thì hết sức thất vọng. Về phòng karaoke: trên mạng thấy có nhiều phòng và style nhưng khi đến nơi được biết Avatar chỉ có 3 loại phòng. Mình vào loại phòng cho ít người và rất bất ngờ vì thấy...xấu (so với tưởng tượng). Nhìn trên hình đẹp mà ra ngoài thấy quá tầm thường, chỉ sạch sẽ và đèn đẹp hơn mấy quán bình dân một chút, còn lại chả có gì khác. Về thái độ phục vụ: có khá nhiều nhân viên nhưng nhìn chung không thân thiện mấy. Ko biết cười với khách, khách vào ra không niềm nở chào đón (tiếp tân). Nếu đi đông chắc niềm nở hơn Về nước uống đồ ăn: giá cả khoảng bằng trong quán cà phê Về chất lượng karaoke: cái này mới là cái đáng bàn. Chất lượng âm thanh nhìn chung đỡ hơn mấy quán bình dân 1 chút nhưng không phải là quá tốt. Còn về bài hát thì khá là cũ nên bạn cũng đừng mong chờ những bài hát mới nhất hay mới nổi mấy tháng nay có trong list. Bài hát tiếng Anh thì khỏi nói. Qúa cũ luôn. Từ cái thời ABBA, Madonna, John Lennon, etc. Nói chung về khoảng bài hát thì tệ. Màn hình cũng nhỏ. Về giá cả: mắc! Nếu đi đông người thì không biết sao nhưng nếu bạn đi ít người thì mình thấy quá mắc. Mình đi 1 tiếng rưỡi tiền hát không (chưa tính nước uống) gần 400.000 VND. Nói chung mình cũng không quá quan trọng tiền bạc. Nhưng nếu đã bỏ ra nhiều tiền thì tiền đó phải đáng. Mà đằng này giá mắc gấp mấy lần mấy quán bình thường mà chất lượng chả hơn mấy nên hơi bực. Nói tóm lại, theo mình quán này: phục vụ hơi chán, phòng ốc bình thường, âm thanh tạm được, bài hát không cập nhật mấy, giá cả mắc cho nên mình chỉ đến một lần và ra đi mãi mãi.",3
58,"con đường phạm viết chánh toàn mấy quán karaoke hạng sang không ak, bữa 3 người vô hát, kêu 5chai bia, ăn mấy món khô và hát 2 giờ mà hơn 1000k luôn, nghe tính tiền xong mà đứt cả ruột nhưng bù lại phòng ốc thuộc loại sang trọng, âm thanh thuộc dạng đỉnh, cung cách phục vụ rất chuyên nghiệp và tận tình, chỗ này đi số đông trên 15 người thì tính ra giá cũng bình thường nhưng vì hồi bữa mình đi có 3 người nên giá hơi mắc, món ăn ngon, trang trí cầu kì nên phải vậy, tiền nào của nấy",4
59,"Phòng ốc trang trí sang trọng, hệ thống ánh sáng tốt tráng mỏi mắt cho người ca, dàn âm thanh cũng bình thường nhân viên nhiệt tình (có lẽ giá cao nên thái độ phục vụ có khác), món ăn trang trí đẹp mắt tuy nhiên giá cả hơn cao bữa đi 8 người hát hơn 2 tiếng uống gần 20 lon bia mà hết hơn 3 triệu. Quán nằm gần ngã 6 và nổi bật nên dễ tìm thấy",3
60,"Karaoke này chỉ có 5 số, không gian cũng hơi sang trọng 1 chút thôi nhưng giá mắc quá. Hát hơn 2 tiếng chút, uống vài lon bia mà 700k (đã giảm 50% tiền giờ rồi đó). Âm thanh cũng khá được thôi chứ chưa phải là tốt nhất. Phòng có mùi thuốc lá, bia rượu nồng nặc hơi khó cho đi gia đình.",4
61,"Ấn tượng của mình đầu tiên ở đây là khi bước vào sảnh, không gian đẹp, ấm cúng và nhìn rất sang trọng. Cách bài trí bắt mắt. 
mình ca phòng toàn pha lê, nhìn đẹp lắm luôn. 
Thức ăn ở đây ngon, giá cả hợp lý.
Mình bảo đảm các bạn sẽ thích khi đến đây",4
62,"Chỉ khi đến Avatar mình mới cảm nhận được cảm giác ấm cúng và thân thiện. Từ bộ phận phục vụ, lễ tân đến thu ngân. Tới đảy bạn cảm giác như mình rất thoải mái. 
Thức ăn ngon, giá cả okay. Nước pha chế thì khỏi chê.
Giá phòng tương đối , vô đây ca rất đáng đồng tiền.",4
63,"Sau hồi đi trễ bị phạt mấy ly rượu tiếp đến là đi hát, không gian ở đây rất ok, đẹp, có chút gì đó bí ẩn kiểu la mã. Ở đây chủ yếu dùng bia budveiser là chính, bia nhẹ có vị thơm, có mấy nhỏ riếp thị bia rất dễ thương luôn.
Giá ở đây hơi cao so với bên ngoài nhưng đc cái chất lượng phục vụ rất good luôn. Mình thích phong cách và chất lượng nơi đây rùi đấy",4
64,"Cái ấn tượng đầu tiên mà ai ai cũng nhớ về quán karaoke này là sặc sỡ lụa là lun đấy. Đặc biệt ai đi ban đêm thì ôi thôi nó lộng lẫy hết sức. Chưa hết đối với ai thích chụp hình thì đây là một nời đầy cảm hứng cho các bạn, nó đẹp gì mà đẹp thế. Decor rất ư là hay và tang hoàng lộng lẫy, mỗi phòng mỗi sắc thái khác nhau với tượng nhân sư, Ai Cập, khu bài bạc Las Vegas....Thỏa sức mà chụp hình.
Vô đây bạn nên chú ý đến một cái nút trên tường vì đó là thứ làm bạn thích thú khi vào avatar đó nha, đó là nút cảm ứng đèn laser. Bạn hát nhạc giật, sôi động nó tung tăng theo bạn hát dịu dàng sâu lắng thì nó dịu dàng theo. Thấy khoái khoái làm sao, cứ tựa như vũ trường đấy...hahahaha...Thưc ăn uống cũng được, giá cao. 
Giá cả thì cũng giống mấy quán karaoke khác có giá trưa và tối, giá cả chấp nhập được đó. Phục vụ thì ok cũng hòa đông, nhanh nhẹn và không chảnh như nhiều quán karaoke khác. Quán này khá đông do nằm vị trí đắt địa gần các trường lớn và bùng binh nên hình ảnh sặc sỡ này đập vào mặt mọi người. Nói chung thì quán rất là ok nên các bạn cứ thỏa thích ước mơ lam ca sĩ nơi đây, ca hát nhảy múa và tung tăng à nha",4
65,"Hix, ngày nào cũng đi ngang cái karaoke Avatar này, mà chưa có dịp vào, nghe mọi người khen quá, chắc bữa nào có tiệc, rủ bạn bè vào đây hát thử quá, nhìn ở ngoài đã thấy quán sang và hoành tráng rồi, không biết giá cả, phòng ốc, phục vụ ra sao. Hy vọng như lời mọi người khen.",4
66,"Mình kết quán này từ cái lần đi hát đầu tiên lun. Quán có không gian rộng rãi cách trang trí trong phòng thì phải gọi là ""siêu đẹp"" luôn. Hôm đó nhóm mình đi hát bước vào phòng có 2 màn hình và một khoảng không gian để nhảy múa nữa chứ ^_^ Chất lượng âm thanh tốt, phục vụ cũng chu đáo nốt, giá cả cũng ổn. Phải tụ tập bạn bè đi hát nữa mới được.",4
67,"Hôm rồi mình ghé quán với chị bạn, ấn tượng ngay khoảng sân giữ xe của quán rồi :D
Không gian các phòng karaoke thì miễn chê, mỗi phòng được bày trí theo một phong cách hoặc tái hiện không gian rất riêng. Mình thích phòng Ai cập thì có 2 tượng nhân sư đứng 2 bên màn hình tivi, he he. Âm thanh thì khá tốt, phòng ốc decor chi tiết. Chỉ mỗi tội máy lạnh chĩa thẳng vào người nên vừa hát vừa run :))
Giá tính theo giờ hơi cao, mình nghĩ vì đẳng cấp của quán khác những quán karaoke khác. Và nếu đạt đc nhiều bài 100đ thì sẽ có quà đấy, nên hôm bữa 2 chị em gồng hát để có quà :)). Nếu các bạn ghé quán vào ban ngày thì sẽ được giảm giá 50% giá giờ hát đấy :D",3
68,tôi thực sự giống như giá cả và dịch vụ place.The excellent.Hope tôi sẽ trở lại 1 day.I đã có vào ngày 14 Nov 2012.,4
69,"Thực sự mà nói thì nếu không có sinh nhật đứa bạn thì chắc mình cũng chưa có cơ hội đặt chân vào Avatar! Vì thực sự mà nói thì mình hơi ngại về độ sang của nó, nhân viên cũng nhiệt tình khiến mình cảm thấy không được thoải mái lắm. Đó chỉ là những lí do chủ quan của bản thân mình thui T.T! Còn về quán thì phải nói là hơn mức OK. 

Với cách trang trí mỗi phòng đều khác nhau, cảm giác mới lạ khiến cho khách tới đây có cảm giác hứng thú, thập chí hệ thống đèn trong mỗi phòng đều khiến ai nhìn vào cũng trầm trồ ^^! Đẹp & đã, bỏ tiền vào một nơi sang trọng thử nghiệm cảm giác mới lạ ở Avatar không phải là một quyết định tồi chút nào ^^! Về phần âm thanh thực lòng mà nói nó vẫn chưa thỏa nhu cầu của mình lắm nhưng thực sự nếu so sánh mặt bằng chung với các quán karaoke khác thì phải nói là hơn xa ^^!",4
70,"Quán Karaoke này khá lớn và sang trọng, nhân viên rất nhiệt tình chào đón tận ngoài đường. Quán có nhiều loại phòng từ lớn đến nhỏ, toàn bộ thiết kế khác nhau hết. Có lần mình đến đây với 2 người bạn nữa, mục đích vào không phải là hát mà là để ngắm ;;). Mình chỉ được vào phòng nhỏ nhưng cũng được thiết kế công phu mang phong cách Ai Cập, tường màu vàng lấp lánh. Còn có nút chỉnh đèn laze chiếu chiếu đủ hình theo nhạc mình hát thú vị lắm luôn nhé. Nhưng nhạc thì hơi cũ, không cập nhật nhiều nên hát hơi chán. À mình thấy quán này tổ chức sinh nhật hơi công phu nha, bảng điện tử đặt trước quán to thật to chạy dòng chữ Happy birthday cho người đặt nhìn thích lắm.",4
71,"Decor ở Avatar rất đẹp. Mỗi phòng được trang trí theo nhiều chủ đề khác nhau như Lăng mộ Ai Cập, sòng bài Las Vegas, Limousine...mỗi phòng mỗi vẻ, không gian rất đẹp để chụp hình cũng như họp nhóm bạn bè. ♥ 

Ở Avatar có 1 đặc điểm khá đặc biệt Đó là hệ thống đèn laser nhảy theo nhạc. ;)) Bạn hát nhạc sôi động, đèn cũng nhảy sôi động, tạo ra nhiều hình ảnh biến đổi ko ngừng trên vách tường. Còn khi hát nhạc êm dịu, trầm lắng thì đèn cũng tự động nhảy múa...dịu dàng theo. ;)) Hồi đó lúc mới đi mấy lần đầu mình ko biết sự có mặt của bạn đèn đáng iu này. Vô tình 1 lần mới khám phá ra được. Vừa hát vừa xem đèn nhảy vui lắm luôn. Hahaha...Bật mí, nút bật hệ thống đèn laser này nằm trên vách tường, kế bên mấy nút bật đèn khác trong phòng đó nha ;p

Ở Avatar mình thấy phòng Limousine là đẹp nhất, decor nội thất giống như bên trong 1 chiếc xe Limousine khổng lồ, rất sang trọng, có điều phải đi đông người mới được vào phòng này chơi nên chỉ có dịp sinh nhật bạn bè đông đông mới vô đây được. :-(

Hệ thống âm thanh ở Avatar cũng tạm ổn, nhưng ở những phòng nhỏ hệ thống bài hát còn ít, toàn mấy bài cũ cũ, ko có cập nhật nhiều bài mới. Riêng mình thì toàn vô karaoke ngồi nghe hát và ngắm decor là chính nên mình ko có để ý điều này lắm, nhưng đối với những bạn khoái ca hát thì đây là 1 khuyết điểm lớn cần khắc phục ở Avatar ;))",4
